numpar_candidates_eff,mv_incparty,mv_incpartyfor1,party_PT_wonlag1_b1,party_PMDB_wonlag1_b1,party_DEM_wonlag1_b1,party_PSDB_wonlag1_b1,population,pibpc
1.9971459,3.7803559,-17.756828,0,0,1,0,18084,1133.8414
2.0191352,-1.1494279,,0,0,1,0,5271,1118.2804
1.9991151,2.1037431,-34.536873,0,0,0,0,22728,1179.0438
1.9369619,-18.040201,-24.763256,0,0,1,0,10823,835.2901
1.8773731,25.557461,,0,0,1,0,18182,1312.9237
1.8376473,-29.723415,-35.290058,0,0,1,0,22247,927.15454
1.9594008,14.394533,-10.977575,0,1,0,0,31239,4107.6475
1.8017803,-45.141666,,0,0,1,0,12201,1475.1969
1.9844947,,,0,1,0,0,4907,1518.3151
1.9695193,12.440351,,0,0,1,0,16947,1377.0753
1.3176155,71.964813,29.33762,0,0,1,0,13038,1388.313
1.0725617,92.988953,,0,0,0,0,52196,2406.0527
1.9737191,11.539308,-3.2784879,0,0,0,1,25529,1914.9525
2.0700443,-16.614174,8.1435471,0,0,0,0,17630,886.03009
1.9610978,14.084312,12.817511,0,0,1,0,44080,11319.719
1.9603096,,,0,0,0,0,10066,1870.2065
1.9959537,-4.5025439,,0,0,0,0,3142,1571.4434
1.99871,,,0,1,0,0,8011,1159.271
1.9543637,15.281013,,0,0,0,0,36001,1156.0326
2.2190816,,,0,0,1,0,37644,3344.2217
1.9627467,-13.776863,-5.8652582,0,0,1,0,29549,3272.429
1.977154,,,0,0,1,0,46380,1457.201
2.2383766,,-6.3428955,0,1,0,0,99959,2360.0681
1.988547,,,0,0,1,0,17980,1143.9524
1.9555442,15.077532,,0,0,0,1,6532,1808.9135
2.0264077,,,0,0,0,0,489291,3479.521
1.9625952,,,0,0,0,0,18945,1053.176
1.5643897,,,0,0,0,0,6115,1562.4314
3.8087542,-4.3053956,-0.098344684,0,0,1,0,11483,1405.7687
2.0240765,31.465664,-5.7228656,0,0,1,0,16818,5163.2559
2.2217402,,,0,1,0,0,34100,1551.1528
1.996093,,,0,0,0,0,4269,1456.274
2.1492178,-0.72476566,,0,0,0,1,8024,1505.845
2.0320096,6.2977881,0.7133007,0,0,1,0,13810,1122.3218
1.978415,10.445252,0.87367296,0,0,1,0,12576,830.80859
1.9433869,,,0,0,0,0,5937,1463.7823
2.97928,-17.054853,,0,0,0,0,14664,1396.7311
1.8916843,-23.92881,,0,0,0,0,14344,816.3609
2.8035016,-9.5940952,,0,0,0,0,72151,2478.7483
1.9375602,,,0,0,0,0,21186,1992.0964
2.1056523,,,0,0,0,0,12756,1042.6672
1.9996358,1.3496369,-24.62447,0,0,1,0,29193,1237.5024
1.2709972,75.734245,0.52205324,0,0,1,0,9425,1768.8527
2.1665328,,,0,0,0,1,29780,1148.5741
1.9812143,9.737566,12.103263,0,0,1,0,9585,3775.9849
1.9394177,-17.674103,,0,0,0,0,15225,1438.6635
2.0056305,,-24.855375,0,0,0,0,12625,1564.5077
2.5937324,10.442739,,0,0,1,0,13648,1314.8027
1.6159637,48.749519,,0,0,0,0,3913,1721.1403
1.9910712,6.6965671,-17.47064,0,0,0,0,22681,1211.0555
1.871195,,-33.548065,0,0,0,0,6316,3130.4668
2.0155327,,,0,0,0,0,29686,1180.5986
1.8309977,,,0,0,1,0,13764,1261.7661
2.0067589,13.179096,,0,0,0,0,16839,1824.9978
1.9699795,16.658773,,0,0,1,0,25026,1374.311
2.1491861,,,0,0,1,0,11218,665.69513
1.9824244,-9.4158058,-13.783574,0,1,0,0,15471,1159.6208
2.0830681,-11.675459,,0,0,0,0,13852,3323.4702
1.9437003,,,0,1,0,0,19924,1371.6069
2.7198334,8.9615431,-40.012119,0,0,0,1,258917,3136.4744
2.1431844,-2.8516741,12.104118,0,0,0,0,26267,2597.1055
1.8665342,,,0,0,0,0,18162,904.27234
2.2948747,-10.248009,-45.369072,0,0,1,0,39170,2053.7339
2.0535891,3.2133341,-7.6825471,0,0,1,0,63484,1113.4874
1.9790372,,,0,0,0,0,8788,891.77899
1.9868203,-8.1446762,15.638769,0,0,1,0,6962,1365.927
1.999069,,1.7580658,0,0,0,0,18658,909.80298
2.0158741,0.011003017,5.8720737,0,0,1,0,18974,1093.8303
2.6236782,-46.416588,,0,0,1,0,25836,1146.0071
2.0429461,1.0741591,,0,0,0,0,52910,2404.9722
1.7810704,-41.526237,9.7183418,0,0,1,0,31278,1504.0002
3.1984534,-10.49158,3.4038842,0,0,0,1,59297,1685.7461
2.034739,-2.0083129,,0,0,0,0,181752,4403.7139
2.0151374,-28.165514,-38.969212,0,0,0,0,14755,1536.0962
1.5584261,,,0,0,0,0,14600,1366.1155
1.9530005,15.512988,,0,0,0,0,15880,1253.8535
1.9924358,-6.1615348,,0,0,0,0,13844,1907.051
1.9146314,,,0,0,0,0,5872,2711.5479
2.0166576,-1.7722309,,0,0,0,0,9891,1391.063
2.7274251,-22.996929,,0,0,0,0,7577,2026.3176
2.2002125,,,0,0,0,0,27494,1731.6016
2.9023752,-8.5687876,39.083199,1,0,0,0,61529,2507.4236
2.1658301,-49.895809,,0,0,0,0,6754,1701.094
2.0704784,,-14.252543,0,0,1,0,34258,1206.2819
3.2609246,-34.423897,-28.01446,0,0,0,0,3873,2209.5029
2.0422275,,,0,0,1,0,22778,1791.0135
2.053478,-22.980768,-30.387207,0,0,0,1,21007,1634.814
1.9555212,-15.081549,7.2589726,0,0,1,0,12602,1255.8081
1.8562413,,,0,0,0,0,11402,4416.2974
1.9990654,2.1622925,,0,0,0,0,54947,3039.9578
1.9967599,,,0,1,0,0,24132,1285.2142
2.146946,,,0,1,0,0,10187,1436.1676
1.9971758,3.7603855,-7.9594226,0,1,0,0,7461,1776.7753
2.0735188,,,0,0,0,1,13974,2079.5288
2.0466042,-10.613811,,0,0,0,0,13164,1384.6909
1.9616909,17.514053,2.5634022,0,0,0,1,14424,1654.9829
2.4377232,-7.6005878,-2.2737086,0,0,1,0,35232,1241.6605
1.8814812,-25.098249,-0.57644844,0,0,1,0,16799,1921.0298
2.0011117,-9.8945913,-74.434517,0,0,0,0,21714,1135.6526
2.0602479,,,0,0,0,0,20860,2222.4871
1.8778946,,,0,0,0,0,11768,1593.9014
1.952805,15.545991,24.962225,0,0,0,1,8567,3399.8579
1.991734,,,0,1,0,0,13392,1294.15
1.9961553,12.230214,-10.463274,0,0,1,0,99464,1586.4319
2.3609757,-7.9038887,-61.652946,0,0,1,0,43774,2066.5139
2.0742245,-2.3026557,,0,0,0,1,43439,1648.2543
2.102808,,-0.95364153,0,0,0,0,13343,1427.6116
1.9901048,-54.752453,,0,0,0,0,9264,2932.0137
2.1141551,30.318499,-21.807343,0,0,1,0,183472,2545.8757
1.9647108,13.40206,-12.784791,0,0,1,0,30811,1422.3374
2.001128,15.300867,-13.850164,0,0,1,0,15832,1077.2823
2.1659346,-1.6269296,,0,0,0,0,15376,1499.9679
2.0618761,-9.2151699,8.0739288,0,0,1,0,15955,1923.7736
2.0190916,-3.1098871,4.5273633,0,0,1,0,210215,3066.4785
1.7994429,,,0,0,0,0,10554,2156.8926
1.9894365,-7.2867842,2.834481,0,0,1,0,11484,1315.0844
2.2710235,-44.68504,,1,0,0,0,8665,1288.2395
1.9871343,,,0,0,0,0,12729,1064.4565
1.8,33.333336,,0,0,1,0,4123,2512.9797
1.7722317,35.849773,,0,0,0,0,12461,1250.8445
1.9992321,1.9596815,16.062132,0,0,1,0,20523,1765.9054
1.9184834,20.61315,,0,0,1,0,3709,4351.7075
1,100,54.938519,0,0,1,0,3740,2243.6343
1.7515721,37.660519,,0,0,0,0,10238,1609.9064
1.8933024,,,0,0,0,0,10084,859.26093
1.8232903,37.915619,,0,0,0,0,22520,1676.5913
1.8456671,,,0,1,0,0,113023,5690.8652
1.998836,,,0,1,0,0,10960,1373.3265
1.9957129,-4.6347709,,0,0,0,0,11567,1543.9729
1.9977138,3.3828497,-3.0163856,0,0,1,0,35440,2145.9431
1.3799953,,,0,0,0,0,,
1.3389961,70.260689,,0,1,0,0,10857,1319.151
1.9848328,,,0,1,0,0,20026,908.82062
1.9106212,21.628689,13.232147,0,0,1,0,44685,1051.1932
1.917262,20.773605,,0,0,0,0,7361,989.38147
2.0110826,,,0,0,0,0,10438,4565.7866
1.9434224,17.062315,,0,0,0,0,13015,931.01257
3.2169771,,,0,0,0,0,6191,1918.1718
1.9133503,-21.280727,-20.832523,0,0,1,0,16933,1427.2434
1.7227955,40.112831,-6.6500721,0,0,1,0,14746,1421.8635
1.8964751,23.364088,,0,0,0,0,7912,1149.2404
2.0273168,,,0,0,0,0,13586,1250.8247
1.8763044,25.675907,-8.6362953,0,0,0,0,11360,1099.6221
1.7776949,,,0,0,0,1,35033,1083.3311
2.1513951,,-11.182776,0,0,1,0,33193,1472.092
2.9186361,-12.408313,,0,0,0,0,18043,1389.59
2.0449896,,,0,1,0,0,13226,1015.6478
2.5767913,,,0,0,0,1,14808,1194.6229
1.9201825,29.984537,,0,0,0,0,34131,3733.2039
1.915647,,,0,0,0,0,11005,1290.3367
1.9952945,4.8561931,,0,0,0,0,25142,2329.1211
1,100,,0,0,0,0,37374,991.867
1.3806322,66.978493,,0,0,0,0,14034,1036.8531
1.9735129,11.585084,,0,0,0,0,19903,1257.5898
1.5788583,51.646709,,0,0,0,0,12110,944.54791
1.9390297,,-14.002991,0,0,1,0,53198,1091.3212
1.9913704,6.5829368,1.8795609,0,0,1,0,9611,806.66998
2.6868567,9.6585989,-26.756844,0,0,0,0,32373,1843.1014
1.9975913,3.4725428,-4.755342,0,0,1,0,12364,1469.9353
1.9476011,-16.402554,,0,0,0,0,15156,2758.4727
2.2111931,-26.159346,,0,0,1,0,27115,15082.791
1.9470961,16.483519,,0,0,0,0,15245,1128.6393
2.0880818,-0.56613684,16.926933,0,1,0,0,19336,1475.4369
1.993391,-5.7580352,-20.985661,0,0,1,0,7081,1608.3517
1.7955899,,,0,1,0,0,10920,1346.177
2.357753,-44.483746,,0,0,0,0,31498,1231.2539
2.0403817,-9.0967541,-10.584,0,0,1,0,17730,1792.0736
2.0423243,,,0,0,0,0,23189,1897.0854
1.6164821,48.708782,,0,0,0,0,19541,1518.6926
1.223034,,,0,0,0,0,11735,984.146
2.0030313,,,0,0,0,0,13993,1571.4324
1.9342867,-18.431723,9.249383,0,0,1,0,5981,1475.8923
1.9991599,,,0,1,0,0,14525,857.26379
1.9997687,1.0752678,,0,0,0,0,6391,1104.1659
1.8781124,25.475288,3.8356721,0,0,0,0,14659,760.1214
2.2991369,-40.496689,,0,0,0,0,21031,1337.076
1.8118093,,,0,0,0,0,28736,2809.3899
1.5389389,54.735435,-2.5273323,0,0,0,0,12660,1081.8785
1.9860649,-8.3764191,,0,0,1,0,15401,730.69885
1.9620855,,,0,0,0,0,23672,1147.2228
1.9653229,,,0,0,0,1,21481,1279.616
1.8801342,25.249502,5.2781076,0,0,1,0,7796,1429.9229
1.9619265,-13.930595,,0,0,0,0,,
1.9998879,0.7489711,-11.623419,0,0,0,0,16433,1332.9365
2.0185852,-9.4023733,,0,0,0,0,20841,1126.564
1.9926689,6.065464,,0,0,0,0,11410,750.4505
1.9034351,22.523733,,0,0,0,0,28410,1102.5664
1.880505,,1.1061966,0,0,1,0,23855,1583.3427
2.0184054,-5.2254767,,0,0,0,0,26878,1642.5148
2.2321455,,,0,1,0,0,12147,1326.2793
1.8616089,27.265274,-4.2627153,0,0,1,0,98451,8748.2803
1.999446,-1.664868,6.3363643,0,0,1,0,11185,1210.7653
1.8496388,-43.629536,-44.669239,0,0,1,0,7393,1027.9648
1.7206578,40.292194,25.062531,0,0,0,0,15351,1082.509
1.9997513,-1.1152387,,0,0,0,0,17721,1253.8295
1.6001474,49.988483,16.98439,0,0,1,0,30991,1538.3529
1.9812211,-9.7357035,-9.061182,0,0,0,0,24853,874.677
1.9830058,9.2573757,6.1049848,1,0,0,0,10248,1163.3777
1.8012235,,,0,0,0,0,20906,583.78711
1.2346848,78.730331,,0,0,0,0,17025,999.98138
2.0769367,,,0,0,1,0,17476,1382.28
1.9677683,-15.655533,,0,0,0,0,6531,1336.009
1.9999642,-0.42305887,,0,0,0,0,23893,1357.3256
1.4983542,57.86171,,0,0,0,0,41417,1557.9402
1.744571,49.465836,,0,0,0,0,24621,11979.97
1.9751776,,,0,0,0,0,18847,1036.4064
2.002919,-10.002592,-5.6739388,0,0,0,0,75517,3109.7422
1.9617698,-13.959786,,0,0,0,0,17043,798.35339
2.2987647,,,0,0,0,0,25335,3621.1675
1.980986,,-52.788795,0,0,1,0,10752,1742.191
2.0317791,,-5.6347756,0,0,1,0,20061,741.72461
1.8314068,-30.340839,,0,0,1,0,16082,1403.5516
2.0448463,-0.46193004,-12.097955,0,0,1,0,24909,1112.8353
1.9603688,-14.218381,10.084537,0,0,1,0,23690,1094.0975
2.0910213,1.5882224,,0,0,0,0,15516,729.71667
1.2884674,74.312302,12.18031,0,0,0,0,19438,1366.0276
2.0920639,,,0,0,0,0,33599,2268.0479
1.9145031,22.548893,1.9210815,0,0,1,0,11744,1635.5328
1.9999847,0.27502477,-10.375524,0,0,1,0,22224,4205.543
2.0688162,-11.287827,-53.104664,0,0,0,0,28131,1355.9956
1.978989,10.303903,,0,0,0,0,30204,1834.2123
1.7021042,41.834927,,0,0,0,0,11508,1318.8656
2.0039032,15.751237,,0,0,0,1,41683,1687.676
1.3179862,71.935143,,0,0,0,0,16027,1551.6407
1.9411184,17.41662,,0,0,1,0,11624,1737.8265
1.9974926,,,0,0,0,0,14469,1127.7301
1.7960235,,,0,0,1,0,9145,1527.076
1.9935566,18.149775,-28.082335,0,0,0,0,31840,1786.8259
1.9153073,,,0,0,0,0,6103,1186.7356
1.8943348,,-3.147933,0,0,0,0,26605,1671.6696
1.2326123,,,0,0,0,0,11105,1604.9347
2.379159,18.4205,-21.780413,0,0,1,0,2331612,5268.0146
1.8704665,,,0,0,0,0,18080,1517.3157
1.9957329,-4.6240835,,0,0,0,0,19971,787.41998
2.7280014,20.649151,-16.069698,0,0,1,0,20257,2319.5933
1.7473271,38.027016,,0,0,0,0,7410,1255.6417
1.9701685,-12.305128,,0,0,0,0,11330,1096.0394
2.1088257,4.6460509,-5.4848104,0,1,0,0,31275,1481.6407
2.8131051,,,0,0,0,0,16087,1112.0178
2.1292815,-9.4106674,,0,0,0,0,42613,1343.5502
1.9999986,0.077411532,,0,0,0,1,21402,2693.2971
1.9034085,-22.526989,,0,0,0,0,7294,1163.0544
1.9868759,,,0,1,0,0,22602,1203.7585
1.9806118,,,0,1,0,0,9061,1142.9882
4.0784392,-24.460905,-52.795254,0,0,0,0,59253,2083.426
3.1341016,-16.165144,7.7247677,0,0,1,0,83625,2947.3062
2.028245,24.743935,,0,0,0,0,41344,1303.798
1.5720652,52.173912,73.14576,0,0,1,0,18494,12746.405
1.9852179,8.6290751,9.539917,0,0,1,0,7045,2079.2605
1.9843793,-8.8723269,7.124588,0,0,0,0,20333,1195.3169
1.9023275,,,0,0,0,0,13803,1463.2922
3.9773042,-30.044981,,0,0,0,0,12869,1496.5879
1.7692286,-36.948948,,0,1,0,0,28297,114892.41
1.8250155,30.964676,38.772079,0,0,1,0,18377,1178.8324
2.0144193,-54.355793,,0,0,0,0,27505,1443.693
1.8661026,-26.786634,,0,0,1,0,5718,1286.7632
1.9701955,,,0,1,0,0,17994,614.22308
1.9967877,,,0,0,0,0,10537,1660.4052
3.0957477,9.2662964,,0,1,0,0,40409,1797.9166
2.6330178,-19.768875,,0,0,1,0,15476,1355.0988
1.8451304,39.002186,1.6103774,0,0,0,0,17880,945.63434
3.2590351,-2.8759928,,0,0,0,0,10487,1441.3063
1.9993167,1.8485785,-4.533103,0,0,1,0,20311,807.79083
1.7849771,-34.707714,-3.1999202,0,0,0,0,42904,1518.8783
1.9849148,,,0,1,0,0,6930,2170.4761
2.6915658,-11.708739,-20.036503,0,0,1,0,85795,1551.4865
1.9965656,-4.1474671,-6.3088417,0,0,0,0,32063,1577.16
1.8307077,30.409494,-19.928175,0,0,1,0,27503,1633.2462
1.9320414,18.754848,41.840553,0,0,1,0,19689,1298.4435
1.9843459,,,0,0,0,0,15026,1287.8271
2.4930296,-28.484684,,0,0,0,0,82886,1315.8655
2.8071823,13.018802,,0,0,0,0,13124,1067.9802
1.359883,,,0,0,0,0,82275,20698.582
2.0406158,,,0,1,0,0,9895,2909.4797
1.606212,49.514194,,0,0,0,0,16025,1171.745
1.876868,,,0,0,0,0,20682,9368.5498
2.0252647,,,0,0,0,0,18857,830.0929
2.0589478,-1.794529,-5.8526874,0,1,0,0,12305,1378.7295
1,100,,0,0,0,0,23689,1182.5155
1.6344473,47.29221,,0,0,1,0,16515,1639.4496
1.7986884,-36.818504,-5.0264063,0,0,1,0,6514,1254.4619
1.9564815,,,0,1,0,0,21773,1122.8654
1.8194262,-37.734241,,0,0,0,0,13946,2135.2434
2.9741788,7.339591,,0,0,0,0,112201,2516.332
2.9990578,-20.848667,,0,0,0,0,7701,1520.5228
1.9857217,23.520935,,0,0,0,0,18321,2351.9204
1.9570013,-14.822849,,0,0,1,0,10353,1896.9521
1.3517241,69.252563,,0,0,0,0,13623,1162.3036
1.7354246,,,0,0,0,1,27885,836.57568
2.0450177,-11.042225,,0,0,1,0,40949,1377.1371
2.3881817,8.4686193,-91.229607,0,1,0,0,23780,1311.5543
1.9955907,-4.7005534,21.497171,0,0,1,0,30887,954.35175
2.0312879,,,0,0,0,0,24059,1760.6653
2.583348,,,0,0,0,0,23091,919.48749
2.0629339,1.7857164,,0,0,0,0,12886,1280.4426
1.9588798,14.488506,3.9229541,0,0,1,0,18180,1056.6934
1.9217002,,,0,0,0,1,36172,1647.9448
1.9639666,13.545242,-9.850812,0,0,1,0,18248,1359.0088
2.3118522,-7.0205956,,0,0,0,0,21402,1100.0651
1.991899,6.3772707,,0,0,1,0,18797,1430.6073
1.9999976,,,0,1,0,0,86798,2071.6018
2.0270185,-9.0487213,,0,0,0,0,17526,2263.4575
1.966037,,,0,0,0,0,14546,1175.3947
1.9435732,,,0,0,0,0,12199,852.83472
1.9376992,21.90202,,0,0,0,0,10850,1911.3676
1.9537861,-15.379706,-51.848984,0,0,1,0,8867,1142.1062
2.0524073,,,0,0,0,0,32119,1841.2534
1.9989796,,,0,0,0,0,6136,3475.0969
2.1327105,30.366711,10.951239,1,0,0,0,257190,3010.7549
2.3130493,-0.52573979,,0,0,1,0,9927,1318.8348
1.9997082,1.2081653,,0,0,0,0,13091,1863.1239
1.9041471,25.407087,3.6144614,0,0,0,0,25899,1993.0182
2.0132663,-10.394332,,0,0,0,0,41288,1368.7363
1,100,,0,0,0,0,7131,1588.35
2.1954741,-16.039789,-34.57645,0,0,0,1,11512,2528.678
2.1325316,8.923584,,0,0,0,0,45200,1509.054
1.990374,,,0,0,0,0,46198,1545.9288
1.8773664,25.558182,40.346821,0,0,0,1,14452,1123.8796
1.9999223,,,0,0,0,0,9626,1002.6086
1,100,3.6657243,0,0,0,1,6073,1068.3662
2.2326231,,-1.6794086,0,0,0,0,13052,2468.8335
1.997214,3.7349701,,0,0,0,1,31586,1936.8199
1.999985,-0.27292669,,0,1,0,0,6460,1248.1034
1.9574261,14.747831,,0,0,0,0,12331,1195.3633
3.0240498,-5.7831526,,0,0,0,1,57654,3425.0886
2.1641138,,,0,0,0,0,62832,2565.0625
1.9878544,,,0,0,0,0,25042,1382.7831
1.9999855,,,0,0,0,0,11425,1356.311
1.7284797,39.634083,15.519402,0,0,0,1,17863,1339.123
1.9794854,,,0,0,0,0,12655,1658.0972
1.8896854,24.161398,11.045083,0,0,0,1,6787,1642.9349
1.9999776,0.33401251,4.3270407,0,0,0,1,18271,1418.7599
1.996336,-4.2840719,-15.474287,0,0,0,1,24905,1322.7401
2.0068412,-0.31419396,,0,0,0,1,6726,1246.8486
1.8607607,,,0,0,0,0,15868,1657.5709
4.6195517,,,0,0,1,0,47745,2337.5247
2.7347467,-14.274573,,0,0,0,0,18618,1660.9263
1.9837755,-9.043601,,0,0,0,1,19818,1392.4995
1.7559087,-37.284233,,0,0,1,0,13169,1241.3459
2.1379607,-0.35696328,,0,0,0,0,30979,1474.0919
1.8765949,25.643742,-0.007659197,0,0,0,1,38934,1761.4165
2.9460051,,,0,0,0,0,29245,1268.3519
1.9812981,,1.8668592,0,0,0,0,47602,1421.801
1.6018142,49.858223,-1.8194884,0,0,0,1,35565,1866.0172
2.0117781,-19.623024,,0,0,0,1,52608,1652.4276
1.9971638,-3.7683697,8.2428608,0,0,0,1,24338,1416.4624
1.9878578,-14.269209,-2.2097588,0,1,0,0,68684,2234.5632
2.2093859,,,0,0,0,0,15444,1343.9678
1.6859971,43.15572,32.45879,0,0,0,1,15153,2519.9019
1.9863186,-8.2992668,-7.6392651,0,0,0,0,18507,1207.335
1.9872395,8.0132751,-9.8026514,0,0,0,1,26288,1089.7162
2.5058985,,,0,1,0,0,16759,1264.8162
1.9621332,-13.892015,,0,0,0,1,15533,1238.7078
1.9815246,-25.355911,5.5319638,0,0,0,1,52393,3130.9263
1.9572318,14.782253,50.130238,0,0,0,1,13134,1162.6316
2.3134875,-2.4323611,,0,0,0,1,248049,2468.1604
1.9841502,8.9376059,6.8325281,0,0,0,0,23666,1446.382
1.9925326,6.1218114,7.7898531,0,0,0,0,11839,1166.3309
2.0202899,13.514892,,0,0,0,0,12018,1300.3409
1.9430389,17.121756,,0,0,0,0,16231,1822.7858
3.2578483,13.780487,,0,1,0,0,19989,1082.7941
2.034627,14.049771,-5.5780292,0,0,0,1,63531,1884.6212
2.6143322,,-1.7074972,0,1,0,0,100049,2775.1338
1.9434346,17.060434,11.450735,0,0,0,1,16609,1374.7456
1.9886904,7.5412183,39.683434,0,0,0,1,19899,1527.5199
1.7978692,33.530281,23.595503,0,0,0,1,7553,1576.4088
1.7633663,,14.111114,0,0,0,1,5839,1855.6143
2.1123559,12.107677,-18.448496,0,0,0,1,30560,9929.0244
1.8815626,,,0,0,0,0,21848,1002.6031
2.1918037,4.748404,-12.5,0,0,0,1,18222,1310.2207
1.9901817,,,0,0,0,0,12276,3158.5559
1.9988093,-2.4406314,,0,0,0,0,12158,1431.0221
1.9886184,7.5653343,16.547298,0,0,0,0,4609,1726.8646
1,100,,0,0,0,1,14548,1035.4457
1.9497313,16.05691,,0,0,0,0,4982,1295.0146
2.2249899,18.449396,,0,0,0,0,46174,1061.0454
1.5960292,50.310028,-6.8897963,0,0,0,1,8531,1260.097
2.3334622,,,0,0,0,0,16357,1439.1462
1.9901038,7.0516796,-4.7783375,0,1,0,0,33498,1696.3053
1.9853836,8.5802469,,0,1,0,0,5771,2160.1428
2.0252376,1.7680407,,0,0,1,0,16429,1643.0358
2.3183076,-7.2914691,-5.284512,0,0,0,0,28511,8222.3164
2.1599662,1.120165,,0,0,1,0,10338,1638.4851
1.9870054,8.0869703,-1.5941143,0,0,0,1,21978,2398.5356
1.9852264,8.6264935,,0,0,0,0,9065,1558.4412
1.8982395,23.153349,-10.954881,1,0,0,0,17203,2752.5918
1.9952779,,,0,1,0,0,56798,1503.5602
2.0333109,-4.605618,9.2648182,0,0,0,1,79851,2824.2813
2.9922333,-4.4182301,,0,0,0,0,22481,1671.6892
1.9284456,19.262577,17.640045,0,0,0,1,11240,1277.0532
1.9948128,-5.0993204,3.8118272,0,0,0,1,10408,1613.3849
1.8957174,23.454103,-9.9082413,0,0,0,1,34372,1622.4929
1.7913723,,-15.852451,0,0,0,0,36450,1281.5366
2.5759203,-32.711544,,0,0,0,0,13106,1666.3634
1.876673,25.635103,,0,0,0,1,16506,1567.6039
1.9692872,-12.488354,12.723005,0,0,0,1,7016,1780.2731
1.8882191,24.330839,-8.4129868,0,0,0,1,29077,1412.9464
1.9542388,,,0,0,0,0,41494,1971.818
2.1634951,,1.6005129,0,0,0,1,84053,2281.9185
1.9632256,,,0,0,0,0,15528,1298.3757
1.9747373,11.310566,,0,0,0,0,26195,2083.9546
1.8410586,,,0,0,0,0,15152,1621.048
1.8992022,23.037729,14.912438,0,0,0,1,16597,2113.9873
1,,-2.2690415,0,0,0,1,8093,2468.2737
2.5246007,7.4191303,,0,0,0,0,33465,2156.928
1.9854463,,,0,1,0,0,31863,1976.924
1.7259512,39.847374,20.274961,0,0,0,1,26289,1054.1892
1.7888083,34.360252,,0,0,0,0,6432,1531.1375
2.0127499,40.836864,,0,0,0,0,10896,1510.8174
2.3313255,,,0,0,0,0,202932,2338.8557
1.9280196,19.321978,7.8336182,0,0,1,0,19870,1452.0409
3.0483012,,,0,0,0,0,31583,1326.2214
2.9962504,1.967141,,0,0,0,0,47225,2389.6533
1.9991976,-2.0035386,,0,0,0,0,15317,1446.7454
1.9971305,3.7904978,-28.906559,0,0,0,1,162638,8277.0439
1.7618837,,,0,0,0,1,90496,2235.9805
1.9812765,9.7212162,5.7876348,0,0,0,1,17705,1787.0507
1.9868227,,,0,0,0,0,8172,1123.8523
2.0011508,1.6952276,1.9509256,0,0,0,1,26866,1330.3308
1.8071604,43.095222,-4.1842194,0,0,0,1,39177,1586.8811
1.9997609,,,0,0,0,0,10998,1274.1204
1.6862229,46.004791,13.548077,0,1,0,0,24095,1706.4489
2.0233889,1.0542184,-5.4939747,0,0,0,1,12258,1464.6443
1.9975355,-3.5125256,-0.27680099,0,0,0,1,11109,1204.6086
1.9869375,8.1081066,,0,0,0,0,30155,1346.1661
1.983745,9.0520945,-11.45384,0,0,0,0,38377,1359.7522
2.1215119,,,0,0,1,0,15014,1383.4152
2.0602484,,,0,0,0,0,61686,2029.5735
2.3042541,,-33.836025,0,0,0,1,7024,1117.3503
1.9779745,10.552422,6.0423522,0,0,0,1,16529,1340.1647
1.9963465,4.2779951,7.3979883,0,0,0,1,13120,1171.3776
1.9932367,-5.8250546,,0,0,0,1,8608,1715.2366
1.9977238,,-17.601208,0,1,0,0,11259,1743.5452
1.8452578,-28.958485,-3.7656903,0,0,0,1,29875,1515.7767
1.7559769,37.278294,17.401192,0,0,0,1,25061,1444.4895
1.9237304,19.911503,,0,0,0,0,20645,1343.9951
1.9979053,-3.2380342,8.5213575,0,0,0,0,20457,1862.4341
2.0162015,2.8995156,-15.499004,0,0,0,0,40885,6030.9097
3.5051961,-0.13051927,,0,0,0,1,48073,2773.3433
1.5621622,52.941177,,0,0,0,1,12261,1512.5941
1,100,26.57361,0,0,1,0,5621,1185.8397
1.9537243,-15.390226,-11.933321,0,0,0,0,7359,1445.8226
1.8849686,,,0,0,0,1,9401,1443.5894
2.361099,,,0,0,1,0,25856,2770.4749
2.0823357,-3.2326727,,0,0,0,0,21871,2070.4436
2.2315285,,16.869581,0,1,0,0,31593,1239.2526
1.9129906,21.326864,-6.3476143,0,0,0,1,11831,1077.9136
1,100,,0,0,0,1,36838,1273.4371
1.9999926,,,0,1,0,0,5940,1494.7357
2.182138,7.9558315,-0.31709075,0,0,0,1,27493,1550.9291
1.9999402,0.54769814,-4.5626163,0,0,0,1,13476,1488.1829
1.9714533,12.033296,-4.2369576,0,0,0,1,14909,1510.5142
1.9691904,-12.508345,-7.8627825,0,1,0,0,12404,1421.6981
1.818599,31.582842,12.016546,0,0,0,1,11685,914.06622
1.8335754,30.127251,31.067217,0,0,0,1,11523,1107.1544
1.9733413,11.623013,,0,0,0,0,15343,1160.8038
2.2412286,,,0,0,1,0,8491,1215.5697
1.9855446,8.5324259,,0,0,0,0,5940,1838.0347
1.91267,23.815212,-17.914299,0,0,0,1,17330,1179.0552
1.9182382,-29.151703,-12.642532,0,0,0,1,67497,2088.1462
1.9224051,20.090652,8.0701084,0,0,0,1,14641,1652.5547
1.7852778,34.680523,15.201176,0,0,0,1,55221,2063.7654
2.2602158,29.447655,-7.1383476,0,0,0,1,16773,2203.7781
1.9534781,,-9.9052429,0,0,0,0,21067,2509.2256
